spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,<$solving_time_azure_2_7_10286
0,1,0,0,0,1,1,0,0,0,1,0,1,1,0.035
1,1,0,0,0,1,1,0,0,0,1,0,1,1,5.01
0,0,1,0,0,1,1,0,0,0,1,0,1,1,0.01
1,0,1,0,0,1,1,0,0,0,1,0,1,1,5.005
0,1,1,0,0,1,1,0,0,0,1,0,1,1,0.04
1,1,1,0,0,1,1,0,0,0,1,0,1,1,5.005
0,0,0,1,0,1,1,0,0,0,1,0,1,1,0.01
1,0,0,1,0,1,1,0,0,0,1,0,1,1,5.01
0,1,0,1,0,1,1,0,0,0,1,0,1,1,0.025
1,1,0,1,0,1,1,0,0,0,1,0,1,1,5.005
0,0,1,1,0,1,1,0,0,0,1,0,1,1,0.015
1,0,1,1,0,1,1,0,0,0,1,0,1,1,5.0
0,1,1,1,0,1,1,0,0,0,1,0,1,1,0.025
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0.365
0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.02
1,0,0,0,1,1,1,0,0,0,1,0,1,1,5.01
0,1,0,0,1,1,1,0,0,0,1,0,1,1,0.045
1,1,0,0,1,1,1,0,0,0,1,0,1,1,5.01
0,0,1,0,1,1,1,0,0,0,1,0,1,1,0.01
1,0,1,0,1,1,1,0,0,0,1,0,1,1,5.005
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.03
1,1,1,0,1,1,1,0,0,0,1,0,1,1,5.0
0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.01
1,0,0,1,1,1,1,0,0,0,1,0,1,1,5.005
0,1,0,1,1,1,1,0,0,0,1,0,1,1,0.04
1,1,0,1,1,1,1,0,0,0,1,0,1,1,5.005
0,0,1,1,1,1,1,0,0,0,1,0,1,1,0.01
1,0,1,1,1,1,1,0,0,0,1,0,1,1,5.01
0,1,1,1,1,1,1,0,0,0,1,0,1,1,0.03
1,1,1,1,1,1,1,0,0,0,1,0,1,1,5.005
0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.0
1,0,0,0,0,0,0,1,0,0,1,0,1,1,5.0
0,1,0,0,0,0,0,1,0,0,1,0,1,1,0.02
1,1,0,0,0,0,0,1,0,0,1,0,1,1,5.01
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.0
1,0,1,0,0,0,0,1,0,0,1,0,1,1,5.02
0,1,1,0,0,0,0,1,0,0,1,0,1,1,0.0
1,1,1,0,0,0,0,1,0,0,1,0,1,1,1.93
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0.01
1,0,0,1,0,0,0,1,0,0,1,0,1,1,5.02
0,1,0,1,0,0,0,1,0,0,1,0,1,1,0.01
1,1,0,1,0,0,0,1,0,0,1,0,1,1,5.02
0,0,1,1,0,0,0,1,0,0,1,0,1,1,0.01
1,0,1,1,0,0,0,1,0,0,1,0,1,1,5.02
0,1,1,1,0,0,0,1,0,0,1,0,1,1,0.01
1,1,1,1,0,0,0,1,0,0,1,0,1,1,5.02
0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.06
1,0,0,0,1,0,0,1,0,0,1,0,1,1,5.01
0,1,0,0,1,0,0,1,0,0,1,0,1,1,0.02
1,1,0,0,1,0,0,1,0,0,1,0,1,1,5.01
0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.07
1,0,1,0,1,0,0,1,0,0,1,0,1,1,5.01
0,1,1,0,1,0,0,1,0,0,1,0,1,1,0.02
1,1,1,0,1,0,0,1,0,0,1,0,1,1,5.01
0,0,0,1,1,0,0,1,0,0,1,0,1,1,0.065
1,0,0,1,1,0,0,1,0,0,1,0,1,1,5.01
0,1,0,1,1,0,0,1,0,0,1,0,1,1,0.02
1,1,0,1,1,0,0,1,0,0,1,0,1,1,5.01
0,0,1,1,1,0,0,1,0,0,1,0,1,1,0.065
1,0,1,1,1,0,0,1,0,0,1,0,1,1,5.01
0,1,1,1,1,0,0,1,0,0,1,0,1,1,0.02
1,1,1,1,1,0,0,1,0,0,1,0,1,1,5.01
0,0,0,0,0,1,0,1,0,0,1,0,1,1,0.01
1,0,0,0,0,1,0,1,0,0,1,0,1,1,5.0
0,1,0,0,0,1,0,1,0,0,1,0,1,1,0.02
1,1,0,0,0,1,0,1,0,0,1,0,1,1,5.0
0,0,1,0,0,1,0,1,0,0,1,0,1,1,0.01
1,0,1,0,0,1,0,1,0,0,1,0,1,1,5.0
0,1,1,0,0,1,0,1,0,0,1,0,1,1,0.025
1,1,1,0,0,1,0,1,0,0,1,0,1,1,5.0
0,0,0,1,0,1,0,1,0,0,1,0,1,1,0.01
1,0,0,1,0,1,0,1,0,0,1,0,1,1,5.005
0,1,0,1,0,1,0,1,0,0,1,0,1,1,0.03
1,1,0,1,0,1,0,1,0,0,1,0,1,1,5.005
0,0,1,1,0,1,0,1,0,0,1,0,1,1,0.02
1,0,1,1,0,1,0,1,0,0,1,0,1,1,5.0
0,1,1,1,0,1,0,1,0,0,1,0,1,1,0.03
1,1,1,1,0,1,0,1,0,0,1,0,1,1,5.005
0,0,0,0,1,1,0,1,0,0,1,0,1,1,0.01
1,0,0,0,1,1,0,1,0,0,1,0,1,1,5.0
0,1,0,0,1,1,0,1,0,0,1,0,1,1,0.04
1,1,0,0,1,1,0,1,0,0,1,0,1,1,5.0
0,0,1,0,1,1,0,1,0,0,1,0,1,1,0.01
1,0,1,0,1,1,0,1,0,0,1,0,1,1,5.0
0,1,1,0,1,1,0,1,0,0,1,0,1,1,0.04
1,1,1,0,1,1,0,1,0,0,1,0,1,1,5.0
0,0,0,1,1,1,0,1,0,0,1,0,1,1,0.01
1,0,0,1,1,1,0,1,0,0,1,0,1,1,5.005
0,1,0,1,1,1,0,1,0,0,1,0,1,1,0.05
1,1,0,1,1,1,0,1,0,0,1,0,1,1,5.0
0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.015
1,0,1,1,1,1,0,1,0,0,1,0,1,1,5.0
0,1,1,1,1,1,0,1,0,0,1,0,1,1,0.04
1,1,1,1,1,1,0,1,0,0,1,0,1,1,5.0
0,0,0,0,0,0,1,1,0,0,1,0,1,1,0.02
1,0,0,0,0,0,1,1,0,0,1,0,1,1,5.0
0,1,0,0,0,0,1,1,0,0,1,0,1,1,0.02
1,1,0,0,0,0,1,1,0,0,1,0,1,1,3.855
0,0,1,0,0,0,1,1,0,0,1,0,1,1,0.01
1,0,1,0,0,0,1,1,0,0,1,0,1,1,0.235
0,1,1,0,0,0,1,1,0,0,1,0,1,1,0.04
1,1,1,0,0,0,1,1,0,0,1,0,1,1,5.01
0,0,0,1,0,0,1,1,0,0,1,0,1,1,0.01
1,0,0,1,0,0,1,1,0,0,1,0,1,1,5.02
0,1,0,1,0,0,1,1,0,0,1,0,1,1,0.01
1,1,0,1,0,0,1,1,0,0,1,0,1,1,5.045
0,0,1,1,0,0,1,1,0,0,1,0,1,1,0.02
1,0,1,1,0,0,1,1,0,0,1,0,1,1,5.02
0,1,1,1,0,0,1,1,0,0,1,0,1,1,0.005
1,1,1,1,0,0,1,1,0,0,1,0,1,1,5.02
0,0,0,0,1,0,1,1,0,0,1,0,1,1,0.045
1,0,0,0,1,0,1,1,0,0,1,0,1,1,5.01
0,1,0,0,1,0,1,1,0,0,1,0,1,1,0.05
1,1,0,0,1,0,1,1,0,0,1,0,1,1,5.01
0,0,1,0,1,0,1,1,0,0,1,0,1,1,0.02
1,0,1,0,1,0,1,1,0,0,1,0,1,1,5.01
0,1,1,0,1,0,1,1,0,0,1,0,1,1,0.045
1,1,1,0,1,0,1,1,0,0,1,0,1,1,5.015
0,0,0,1,1,0,1,1,0,0,1,0,1,1,0.0
1,0,0,1,1,0,1,1,0,0,1,0,1,1,4.455
0,1,0,1,1,0,1,1,0,0,1,0,1,1,0.01
1,1,0,1,1,0,1,1,0,0,1,0,1,1,1.42
0,0,1,1,1,0,1,1,0,0,1,0,1,1,0.0
1,0,1,1,1,0,1,1,0,0,1,0,1,1,5.01
0,1,1,1,1,0,1,1,0,0,1,0,1,1,0.03
1,1,1,1,1,0,1,1,0,0,1,0,1,1,5.01
0,0,0,0,0,1,1,1,0,0,1,0,1,1,0.01
1,0,0,0,0,1,1,1,0,0,1,0,1,1,5.01
0,1,0,0,0,1,1,1,0,0,1,0,1,1,0.03
1,1,0,0,0,1,1,1,0,0,1,0,1,1,5.01
0,0,1,0,0,1,1,1,0,0,1,0,1,1,0.01
1,0,1,0,0,1,1,1,0,0,1,0,1,1,5.01
0,1,1,0,0,1,1,1,0,0,1,0,1,1,0.04
1,1,1,0,0,1,1,1,0,0,1,0,1,1,5.01
0,0,0,1,0,1,1,1,0,0,1,0,1,1,0.01
1,0,0,1,0,1,1,1,0,0,1,0,1,1,5.01
0,1,0,1,0,1,1,1,0,0,1,0,1,1,0.02
1,1,0,1,0,1,1,1,0,0,1,0,1,1,5.01
0,0,1,1,0,1,1,1,0,0,1,0,1,1,0.015
1,0,1,1,0,1,1,1,0,0,1,0,1,1,5.01
0,1,1,1,0,1,1,1,0,0,1,0,1,1,0.03
1,1,1,1,0,1,1,1,0,0,1,0,1,1,0.41
0,0,0,0,1,1,1,1,0,0,1,0,1,1,0.02
1,0,0,0,1,1,1,1,0,0,1,0,1,1,5.005
0,1,0,0,1,1,1,1,0,0,1,0,1,1,0.045
1,1,0,0,1,1,1,1,0,0,1,0,1,1,5.005
0,0,1,0,1,1,1,1,0,0,1,0,1,1,0.02
1,0,1,0,1,1,1,1,0,0,1,0,1,1,5.01
0,1,1,0,1,1,1,1,0,0,1,0,1,1,0.03
1,1,1,0,1,1,1,1,0,0,1,0,1,1,5.01
0,0,0,1,1,1,1,1,0,0,1,0,1,1,0.01
1,0,0,1,1,1,1,1,0,0,1,0,1,1,5.0
0,1,0,1,1,1,1,1,0,0,1,0,1,1,0.035
1,1,0,1,1,1,1,1,0,0,1,0,1,1,5.005
0,0,1,1,1,1,1,1,0,0,1,0,1,1,0.02
1,0,1,1,1,1,1,1,0,0,1,0,1,1,5.01
0,1,1,1,1,1,1,1,0,0,1,0,1,1,0.03
1,1,1,1,1,1,1,1,0,0,1,0,1,1,5.0
0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.0
1,0,0,0,0,0,0,0,1,0,1,0,1,1,5.015
0,1,0,0,0,0,0,0,1,0,1,0,1,1,0.02
1,1,0,0,0,0,0,0,1,0,1,0,1,1,5.01
0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0
1,0,1,0,0,0,0,0,1,0,1,0,1,1,5.02
0,1,1,0,0,0,0,0,1,0,1,0,1,1,0.0
1,1,1,0,0,0,0,0,1,0,1,0,1,1,1.96
0,0,0,1,0,0,0,0,1,0,1,0,1,1,0.01
1,0,0,1,0,0,0,0,1,0,1,0,1,1,5.02
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.01
1,1,0,1,0,0,0,0,1,0,1,0,1,1,5.02
0,0,1,1,0,0,0,0,1,0,1,0,1,1,0.01
1,0,1,1,0,0,0,0,1,0,1,0,1,1,5.02
0,1,1,1,0,0,0,0,1,0,1,0,1,1,0.01
1,1,1,1,0,0,0,0,1,0,1,0,1,1,5.02
0,0,0,0,1,0,0,0,1,0,1,0,1,1,0.065
1,0,0,0,1,0,0,0,1,0,1,0,1,1,5.01
0,1,0,0,1,0,0,0,1,0,1,0,1,1,0.025
1,1,0,0,1,0,0,0,1,0,1,0,1,1,5.01
0,0,1,0,1,0,0,0,1,0,1,0,1,1,0.065
1,0,1,0,1,0,0,0,1,0,1,0,1,1,5.01
0,1,1,0,1,0,0,0,1,0,1,0,1,1,0.02
1,1,1,0,1,0,0,0,1,0,1,0,1,1,5.015
0,0,0,1,1,0,0,0,1,0,1,0,1,1,0.075
1,0,0,1,1,0,0,0,1,0,1,0,1,1,5.01
0,1,0,1,1,0,0,0,1,0,1,0,1,1,0.04
1,1,0,1,1,0,0,0,1,0,1,0,1,1,5.01
0,0,1,1,1,0,0,0,1,0,1,0,1,1,0.08
1,0,1,1,1,0,0,0,1,0,1,0,1,1,5.015
0,1,1,1,1,0,0,0,1,0,1,0,1,1,0.025
1,1,1,1,1,0,0,0,1,0,1,0,1,1,5.01
0,0,0,0,0,1,0,0,1,0,1,0,1,1,0.01
1,0,0,0,0,1,0,0,1,0,1,0,1,1,5.0
0,1,0,0,0,1,0,0,1,0,1,0,1,1,0.03
1,1,0,0,0,1,0,0,1,0,1,0,1,1,5.0
0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.015
1,0,1,0,0,1,0,0,1,0,1,0,1,1,5.0
0,1,1,0,0,1,0,0,1,0,1,0,1,1,0.025
1,1,1,0,0,1,0,0,1,0,1,0,1,1,5.0
0,0,0,1,0,1,0,0,1,0,1,0,1,1,0.01
1,0,0,1,0,1,0,0,1,0,1,0,1,1,5.0
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.03
1,1,0,1,0,1,0,0,1,0,1,0,1,1,5.005
0,0,1,1,0,1,0,0,1,0,1,0,1,1,0.01
1,0,1,1,0,1,0,0,1,0,1,0,1,1,5.005
0,1,1,1,0,1,0,0,1,0,1,0,1,1,0.03
1,1,1,1,0,1,0,0,1,0,1,0,1,1,5.0
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0.02
1,0,0,0,1,1,0,0,1,0,1,0,1,1,5.0
0,1,0,0,1,1,0,0,1,0,1,0,1,1,0.04
1,1,0,0,1,1,0,0,1,0,1,0,1,1,5.0
0,0,1,0,1,1,0,0,1,0,1,0,1,1,0.01
1,0,1,0,1,1,0,0,1,0,1,0,1,1,5.0
0,1,1,0,1,1,0,0,1,0,1,0,1,1,0.04
1,1,1,0,1,1,0,0,1,0,1,0,1,1,5.005
0,0,0,1,1,1,0,0,1,0,1,0,1,1,0.01
1,0,0,1,1,1,0,0,1,0,1,0,1,1,5.0
0,1,0,1,1,1,0,0,1,0,1,0,1,1,0.035
1,1,0,1,1,1,0,0,1,0,1,0,1,1,5.0
0,0,1,1,1,1,0,0,1,0,1,0,1,1,0.01
1,0,1,1,1,1,0,0,1,0,1,0,1,1,5.0
0,1,1,1,1,1,0,0,1,0,1,0,1,1,0.04
1,1,1,1,1,1,0,0,1,0,1,0,1,1,5.0
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.01
1,0,0,0,0,0,1,0,1,0,1,0,1,1,5.0
0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.02
1,1,0,0,0,0,1,0,1,0,1,0,1,1,3.83
0,0,1,0,0,0,1,0,1,0,1,0,1,1,0.0
1,0,1,0,0,0,1,0,1,0,1,0,1,1,0.225
0,1,1,0,0,0,1,0,1,0,1,0,1,1,0.035
1,1,1,0,0,0,1,0,1,0,1,0,1,1,5.01
0,0,0,1,0,0,1,0,1,0,1,0,1,1,0.01
1,0,0,1,0,0,1,0,1,0,1,0,1,1,5.02
0,1,0,1,0,0,1,0,1,0,1,0,1,1,0.005
1,1,0,1,0,0,1,0,1,0,1,0,1,1,5.04
0,0,1,1,0,0,1,0,1,0,1,0,1,1,0.02
1,0,1,1,0,0,1,0,1,0,1,0,1,1,5.02
0,1,1,1,0,0,1,0,1,0,1,0,1,1,0.0
1,1,1,1,0,0,1,0,1,0,1,0,1,1,5.02
0,0,0,0,1,0,1,0,1,0,1,0,1,1,0.045
1,0,0,0,1,0,1,0,1,0,1,0,1,1,5.01
0,1,0,0,1,0,1,0,1,0,1,0,1,1,0.05
1,1,0,0,1,0,1,0,1,0,1,0,1,1,5.01
0,0,1,0,1,0,1,0,1,0,1,0,1,1,0.02
1,0,1,0,1,0,1,0,1,0,1,0,1,1,5.01
0,1,1,0,1,0,1,0,1,0,1,0,1,1,0.05
1,1,1,0,1,0,1,0,1,0,1,0,1,1,5.01
0,0,0,1,1,0,1,0,1,0,1,0,1,1,0.0
1,0,0,1,1,0,1,0,1,0,1,0,1,1,4.51
0,1,0,1,1,0,1,0,1,0,1,0,1,1,0.01
1,1,0,1,1,0,1,0,1,0,1,0,1,1,1.435
0,0,1,1,1,0,1,0,1,0,1,0,1,1,0.0
1,0,1,1,1,0,1,0,1,0,1,0,1,1,5.01
0,1,1,1,1,0,1,0,1,0,1,0,1,1,0.025
1,1,1,1,1,0,1,0,1,0,1,0,1,1,5.01
0,0,0,0,0,1,1,0,1,0,1,0,1,1,0.01
1,0,0,0,0,1,1,0,1,0,1,0,1,1,5.005
0,1,0,0,0,1,1,0,1,0,1,0,1,1,0.03
1,1,0,0,0,1,1,0,1,0,1,0,1,1,5.005
0,0,1,0,0,1,1,0,1,0,1,0,1,1,0.01
1,0,1,0,0,1,1,0,1,0,1,0,1,1,5.01
0,1,1,0,0,1,1,0,1,0,1,0,1,1,0.035
1,1,1,0,0,1,1,0,1,0,1,0,1,1,5.01
0,0,0,1,0,1,1,0,1,0,1,0,1,1,0.015
1,0,0,1,0,1,1,0,1,0,1,0,1,1,5.01
0,1,0,1,0,1,1,0,1,0,1,0,1,1,0.03
1,1,0,1,0,1,1,0,1,0,1,0,1,1,5.01
0,0,1,1,0,1,1,0,1,0,1,0,1,1,0.01
1,0,1,1,0,1,1,0,1,0,1,0,1,1,5.01
0,1,1,1,0,1,1,0,1,0,1,0,1,1,0.025
1,1,1,1,0,1,1,0,1,0,1,0,1,1,0.39
0,0,0,0,1,1,1,0,1,0,1,0,1,1,0.01
1,0,0,0,1,1,1,0,1,0,1,0,1,1,5.005
0,1,0,0,1,1,1,0,1,0,1,0,1,1,0.04
1,1,0,0,1,1,1,0,1,0,1,0,1,1,5.01
0,0,1,0,1,1,1,0,1,0,1,0,1,1,0.02
1,0,1,0,1,1,1,0,1,0,1,0,1,1,5.0
0,1,1,0,1,1,1,0,1,0,1,0,1,1,0.03
1,1,1,0,1,1,1,0,1,0,1,0,1,1,5.005
0,0,0,1,1,1,1,0,1,0,1,0,1,1,0.02
1,0,0,1,1,1,1,0,1,0,1,0,1,1,5.01
0,1,0,1,1,1,1,0,1,0,1,0,1,1,0.04
1,1,0,1,1,1,1,0,1,0,1,0,1,1,5.005
0,0,1,1,1,1,1,0,1,0,1,0,1,1,0.01
1,0,1,1,1,1,1,0,1,0,1,0,1,1,5.01
0,1,1,1,1,1,1,0,1,0,1,0,1,1,0.02
1,1,1,1,1,1,1,0,1,0,1,0,1,1,5.0
0,0,0,0,0,0,0,1,1,0,1,0,1,1,0.0
1,0,0,0,0,0,0,1,1,0,1,0,1,1,5.0
0,1,0,0,0,0,0,1,1,0,1,0,1,1,0.025
1,1,0,0,0,0,0,1,1,0,1,0,1,1,5.01
0,0,1,0,0,0,0,1,1,0,1,0,1,1,0.0
1,0,1,0,0,0,0,1,1,0,1,0,1,1,5.025
0,1,1,0,0,0,0,1,1,0,1,0,1,1,0.0
1,1,1,0,0,0,0,1,1,0,1,0,1,1,1.925
0,0,0,1,0,0,0,1,1,0,1,0,1,1,0.01
1,0,0,1,0,0,0,1,1,0,1,0,1,1,5.02
0,1,0,1,0,0,0,1,1,0,1,0,1,1,0.005
1,1,0,1,0,0,0,1,1,0,1,0,1,1,5.02
0,0,1,1,0,0,0,1,1,0,1,0,1,1,0.005
1,0,1,1,0,0,0,1,1,0,1,0,1,1,5.03
0,1,1,1,0,0,0,1,1,0,1,0,1,1,0.005
1,1,1,1,0,0,0,1,1,0,1,0,1,1,5.02
0,0,0,0,1,0,0,1,1,0,1,0,1,1,0.06
1,0,0,0,1,0,0,1,1,0,1,0,1,1,5.01
0,1,0,0,1,0,0,1,1,0,1,0,1,1,0.02
1,1,0,0,1,0,0,1,1,0,1,0,1,1,5.015
0,0,1,0,1,0,0,1,1,0,1,0,1,1,0.065
1,0,1,0,1,0,0,1,1,0,1,0,1,1,5.015
0,1,1,0,1,0,0,1,1,0,1,0,1,1,0.02
1,1,1,0,1,0,0,1,1,0,1,0,1,1,5.01
0,0,0,1,1,0,0,1,1,0,1,0,1,1,0.065
1,0,0,1,1,0,0,1,1,0,1,0,1,1,5.01
0,1,0,1,1,0,0,1,1,0,1,0,1,1,0.02
1,1,0,1,1,0,0,1,1,0,1,0,1,1,5.01
0,0,1,1,1,0,0,1,1,0,1,0,1,1,0.065
1,0,1,1,1,0,0,1,1,0,1,0,1,1,5.015
0,1,1,1,1,0,0,1,1,0,1,0,1,1,0.02
1,1,1,1,1,0,0,1,1,0,1,0,1,1,5.01
0,0,0,0,0,1,0,1,1,0,1,0,1,1,0.01
1,0,0,0,0,1,0,1,1,0,1,0,1,1,5.0
0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.03
1,1,0,0,0,1,0,1,1,0,1,0,1,1,5.0
0,0,1,0,0,1,0,1,1,0,1,0,1,1,0.015
1,0,1,0,0,1,0,1,1,0,1,0,1,1,5.0
0,1,1,0,0,1,0,1,1,0,1,0,1,1,0.03
1,1,1,0,0,1,0,1,1,0,1,0,1,1,5.0
0,0,0,1,0,1,0,1,1,0,1,0,1,1,0.02
1,0,0,1,0,1,0,1,1,0,1,0,1,1,5.0
0,1,0,1,0,1,0,1,1,0,1,0,1,1,0.035
1,1,0,1,0,1,0,1,1,0,1,0,1,1,5.0
0,0,1,1,0,1,0,1,1,0,1,0,1,1,0.02
1,0,1,1,0,1,0,1,1,0,1,0,1,1,5.005
0,1,1,1,0,1,0,1,1,0,1,0,1,1,0.035
1,1,1,1,0,1,0,1,1,0,1,0,1,1,5.0
0,0,0,0,1,1,0,1,1,0,1,0,1,1,0.01
1,0,0,0,1,1,0,1,1,0,1,0,1,1,5.0
0,1,0,0,1,1,0,1,1,0,1,0,1,1,0.04
1,1,0,0,1,1,0,1,1,0,1,0,1,1,5.0
0,0,1,0,1,1,0,1,1,0,1,0,1,1,0.01
1,0,1,0,1,1,0,1,1,0,1,0,1,1,5.0
0,1,1,0,1,1,0,1,1,0,1,0,1,1,0.04
1,1,1,0,1,1,0,1,1,0,1,0,1,1,5.0
0,0,0,1,1,1,0,1,1,0,1,0,1,1,0.015
1,0,0,1,1,1,0,1,1,0,1,0,1,1,5.0
0,1,0,1,1,1,0,1,1,0,1,0,1,1,0.04
1,1,0,1,1,1,0,1,1,0,1,0,1,1,5.0
0,0,1,1,1,1,0,1,1,0,1,0,1,1,0.015
1,0,1,1,1,1,0,1,1,0,1,0,1,1,5.0
0,1,1,1,1,1,0,1,1,0,1,0,1,1,0.04
1,1,1,1,1,1,0,1,1,0,1,0,1,1,5.0
0,0,0,0,0,0,1,1,1,0,1,0,1,1,0.01
1,0,0,0,0,0,1,1,1,0,1,0,1,1,5.0
0,1,0,0,0,0,1,1,1,0,1,0,1,1,0.02
1,1,0,0,0,0,1,1,1,0,1,0,1,1,3.805
0,0,1,0,0,0,1,1,1,0,1,0,1,1,0.01
1,0,1,0,0,0,1,1,1,0,1,0,1,1,0.215
0,1,1,0,0,0,1,1,1,0,1,0,1,1,0.04
1,1,1,0,0,0,1,1,1,0,1,0,1,1,5.01
0,0,0,1,0,0,1,1,1,0,1,0,1,1,0.01
1,0,0,1,0,0,1,1,1,0,1,0,1,1,5.02
0,1,0,1,0,0,1,1,1,0,1,0,1,1,0.005
1,1,0,1,0,0,1,1,1,0,1,0,1,1,5.04
0,0,1,1,0,0,1,1,1,0,1,0,1,1,0.01
1,0,1,1,0,0,1,1,1,0,1,0,1,1,5.02
0,1,1,1,0,0,1,1,1,0,1,0,1,1,0.01
1,1,1,1,0,0,1,1,1,0,1,0,1,1,5.02
0,0,0,0,1,0,1,1,1,0,1,0,1,1,0.04
1,0,0,0,1,0,1,1,1,0,1,0,1,1,5.01
0,1,0,0,1,0,1,1,1,0,1,0,1,1,0.055
1,1,0,0,1,0,1,1,1,0,1,0,1,1,5.01
0,0,1,0,1,0,1,1,1,0,1,0,1,1,0.015
1,0,1,0,1,0,1,1,1,0,1,0,1,1,5.01
0,1,1,0,1,0,1,1,1,0,1,0,1,1,0.045
1,1,1,0,1,0,1,1,1,0,1,0,1,1,5.01
0,0,0,1,1,0,1,1,1,0,1,0,1,1,0.0
1,0,0,1,1,0,1,1,1,0,1,0,1,1,4.46
0,1,0,1,1,0,1,1,1,0,1,0,1,1,0.005
1,1,0,1,1,0,1,1,1,0,1,0,1,1,1.43
0,0,1,1,1,0,1,1,1,0,1,0,1,1,0.0
1,0,1,1,1,0,1,1,1,0,1,0,1,1,5.01
0,1,1,1,1,0,1,1,1,0,1,0,1,1,0.03
1,1,1,1,1,0,1,1,1,0,1,0,1,1,5.01
0,0,0,0,0,1,1,1,1,0,1,0,1,1,0.01
1,0,0,0,0,1,1,1,1,0,1,0,1,1,5.01
0,1,0,0,0,1,1,1,1,0,1,0,1,1,0.03
1,1,0,0,0,1,1,1,1,0,1,0,1,1,5.01
0,0,1,0,0,1,1,1,1,0,1,0,1,1,0.01
1,0,1,0,0,1,1,1,1,0,1,0,1,1,5.01
0,1,1,0,0,1,1,1,1,0,1,0,1,1,0.04
1,1,1,0,0,1,1,1,1,0,1,0,1,1,5.01
0,0,0,1,0,1,1,1,1,0,1,0,1,1,0.01
1,0,0,1,0,1,1,1,1,0,1,0,1,1,5.01
0,1,0,1,0,1,1,1,1,0,1,0,1,1,0.03
1,1,0,1,0,1,1,1,1,0,1,0,1,1,5.01
0,0,1,1,0,1,1,1,1,0,1,0,1,1,0.01
1,0,1,1,0,1,1,1,1,0,1,0,1,1,5.01
0,1,1,1,0,1,1,1,1,0,1,0,1,1,0.025
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0.395
0,0,0,0,1,1,1,1,1,0,1,0,1,1,0.02
1,0,0,0,1,1,1,1,1,0,1,0,1,1,5.005
0,1,0,0,1,1,1,1,1,0,1,0,1,1,0.035
1,1,0,0,1,1,1,1,1,0,1,0,1,1,5.005
0,0,1,0,1,1,1,1,1,0,1,0,1,1,0.015
1,0,1,0,1,1,1,1,1,0,1,0,1,1,5.005
0,1,1,0,1,1,1,1,1,0,1,0,1,1,0.03
1,1,1,0,1,1,1,1,1,0,1,0,1,1,5.005
0,0,0,1,1,1,1,1,1,0,1,0,1,1,0.01
1,0,0,1,1,1,1,1,1,0,1,0,1,1,5.01
0,1,0,1,1,1,1,1,1,0,1,0,1,1,0.035
1,1,0,1,1,1,1,1,1,0,1,0,1,1,5.005
0,0,1,1,1,1,1,1,1,0,1,0,1,1,0.01
1,0,1,1,1,1,1,1,1,0,1,0,1,1,5.01
0,1,1,1,1,1,1,1,1,0,1,0,1,1,0.035
1,1,1,1,1,1,1,1,1,0,1,0,1,1,5.01
0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0
1,0,0,0,0,0,0,0,0,1,1,0,1,1,5.005
0,1,0,0,0,0,0,0,0,1,1,0,1,1,0.02
1,1,0,0,0,0,0,0,0,1,1,0,1,1,5.01
0,0,1,0,0,0,0,0,0,1,1,0,1,1,0.0
1,0,1,0,0,0,0,0,0,1,1,0,1,1,5.02
0,1,1,0,0,0,0,0,0,1,1,0,1,1,0.0
1,1,1,0,0,0,0,0,0,1,1,0,1,1,1.965
0,0,0,1,0,0,0,0,0,1,1,0,1,1,0.01
1,0,0,1,0,0,0,0,0,1,1,0,1,1,5.02
0,1,0,1,0,0,0,0,0,1,1,0,1,1,0.01
1,1,0,1,0,0,0,0,0,1,1,0,1,1,5.02
0,0,1,1,0,0,0,0,0,1,1,0,1,1,0.01
1,0,1,1,0,0,0,0,0,1,1,0,1,1,5.02
0,1,1,1,0,0,0,0,0,1,1,0,1,1,0.01
1,1,1,1,0,0,0,0,0,1,1,0,1,1,5.02
0,0,0,0,1,0,0,0,0,1,1,0,1,1,0.065
